iter	MAE	RMSE
2332	0.3554607646	0.5028427821
2333	0.3553576386	0.502712799
2334	0.3553101349	0.5026631529
2335	0.3552782567	0.5026226541
2336	0.3551435607	0.5024502518
2337	0.3550651287	0.5023611054
2338	0.3550371848	0.5023351148
2339	0.3549733447	0.5022551532
2340	0.3549034345	0.5021665122
2341	0.3548520381	0.5021131929
2342	0.3547983164	0.5020474859
2343	0.3547616692	0.5020084288
2344	0.3547237378	0.5019653125
2345	0.3546627709	0.5019029386
2346	0.3545624298	0.5017870449
2347	0.3544523779	0.5016554108
2348	0.3544122339	0.5016077903
2349	0.354371739	0.5015595156
2350	0.3543228732	0.501498686
2351	0.3542701099	0.5014346598
2352	0.3542431463	0.5014030084
2353	0.3541811127	0.5013300976
2354	0.3540771216	0.5012240745
2355	0.3539865051	0.5011212875
2356	0.3539242425	0.5010482147
2357	0.3539015794	0.5010183244
2358	0.3538165668	0.5009235369
2359	0.3537901145	0.5008900308
2360	0.3537314263	0.5008231762
2361	0.353708817	0.5007955327
2362	0.3536777255	0.5007647308
2363	0.35366689	0.5007536572
2364	0.3536461206	0.5007254611
2365	0.3536162001	0.5006955331
2366	0.3535785028	0.5006417849
2367	0.3535327367	0.5005833566
2368	0.353494632	0.5005480948
2369	0.3534700145	0.5005198427
2370	0.3534601132	0.5005128946
2371	0.3534137606	0.5004667837
2372	0.3533938287	0.5004455626
2373	0.3533410508	0.5003803141
2374	0.3532789516	0.5003128319
2375	0.353249212	0.5002791632
2376	0.3531837212	0.5002004762
2377	0.353129813	0.5001358218
2378	0.353078689	0.5000799405
2379	0.3530426048	0.5000392908
2380	0.3530256239	0.5000237674
2381	0.3529790017	0.499965099
2382	0.3529040326	0.4998835858
2383	0.3528245261	0.4997811541
2384	0.352784822	0.4997321576
2385	0.3527676582	0.4997146863
2386	0.3527199975	0.4996526836
2387	0.35267577	0.4995901577
2388	0.3525858534	0.4994896681
2389	0.3525746419	0.4994787406
2390	0.3524969118	0.4993800164
2391	0.3524750123	0.4993581967
2392	0.3524430196	0.4993185151
2393	0.352398531	0.499266852
2394	0.3523219669	0.4991640389
2395	0.352257361	0.4990870036
2396	0.3522052292	0.4990202116
2397	0.3521660334	0.4989728571
2398	0.3521042533	0.4989073004
2399	0.3520323814	0.4988359601
2400	0.3519705837	0.4987616377
2401	0.3518766977	0.4986553024
2402	0.3518365147	0.498612495
2403	0.3518047866	0.4985787888
2404	0.3517730426	0.4985404304
2405	0.3517272946	0.4984900243
2406	0.3516901704	0.4984533093
2407	0.3516254286	0.4983717166
2408	0.3515799978	0.4983152238
2409	0.3515246416	0.4982555961
2410	0.3514583174	0.4981809071
2411	0.3513772944	0.4980891303
2412	0.351317732	0.4980200138
2413	0.3512875888	0.497991598
2414	0.3512191119	0.4979133212
2415	0.3511981985	0.4978911909
2416	0.3511563547	0.4978469709
2417	0.3510840929	0.4977487014
2418	0.3510464798	0.4977041249
2419	0.3510100308	0.4976644784
2420	0.3509766289	0.4976295672
2421	0.350948685	0.4976004585
2422	0.3509029935	0.4975533019
2423	0.35089172	0.497543561
2424	0.3508256992	0.4974541909
2425	0.350796324	0.4974149771
2426	0.3507007073	0.497312685
2427	0.3506883801	0.4973018021
2428	0.3506589153	0.4972635043
2429	0.3506359	0.4972358146
2430	0.3505946402	0.4971845575
2431	0.3505459799	0.4971386029
2432	0.3505090188	0.4970942199
2433	0.3503676388	0.4968878774
2434	0.3503329421	0.4968483693
2435	0.350262719	0.4967649605
2436	0.3502263862	0.4967148
2437	0.3502036425	0.4966921368
2438	0.3501468745	0.4966256542
2439	0.350066614	0.4965500642
2440	0.3499852799	0.4964509715
2441	0.3498739399	0.496308027
2442	0.3498182717	0.4962458098
2443	0.3497837152	0.496200432
2444	0.3497349628	0.4961389274
2445	0.3497155442	0.4961105128
2446	0.3496614514	0.4960443831
2447	0.3496281739	0.4960045986
2448	0.3495918598	0.4959708368
2449	0.349571349	0.4959512761
2450	0.349498596	0.4958701047
2451	0.3494482936	0.4958174092
2452	0.3493998614	0.4957666473
2453	0.3493702831	0.4957278838
2454	0.3493558107	0.4957142026
2455	0.3493086479	0.4956587731
2456	0.3492666848	0.4956048476
2457	0.3492339966	0.4955702322
2458	0.3491246733	0.4954295557
2459	0.3490637516	0.4953674319
2460	0.3490383606	0.4953401958
2461	0.3490209404	0.4953214171
2462	0.3489359422	0.4952192349
2463	0.3488605984	0.4951274649
2464	0.3488147165	0.495081955
2465	0.3487686896	0.4950310155
2466	0.3487290358	0.4949842285
2467	0.3486836912	0.4949263367
2468	0.3486250142	0.4948694862
2469	0.3485813067	0.4948264033
2470	0.3485247718	0.4947599813
2471	0.3484701935	0.4946968686
2472	0.3484121458	0.4946358381
2473	0.3483701331	0.4945931934
2474	0.3482912784	0.4945111214
2475	0.3482563627	0.494475475
2476	0.3482125902	0.4944093605
2477	0.3481305329	0.4943064345
2478	0.3480876327	0.4942581487
2479	0.3480060918	0.4941742308
2480	0.3479615657	0.4941288654
2481	0.347933618	0.4940911834
2482	0.3479127943	0.4940705137
2483	0.347839718	0.4939839654
2484	0.347782076	0.4939167755
2485	0.3477401656	0.493867406
2486	0.3477281849	0.4938543979
2487	0.3476898622	0.4938093303
2488	0.3476555998	0.4937724513
2489	0.3476147978	0.4937340023
2490	0.3476077602	0.49372539
2491	0.3475709095	0.4936835305
2492	0.3475383966	0.4936474842
2493	0.3475161059	0.493623935
2494	0.3474854179	0.4935838603
2495	0.34746924	0.4935660216
2496	0.3474265473	0.493520287
2497	0.3473974979	0.4934886473
2498	0.3473422527	0.4934182065
2499	0.3472753661	0.4933444364
2500	0.3472290108	0.4932924229
2501	0.3471402439	0.493207189
2502	0.3471263924	0.4931946513
2503	0.3470944787	0.4931600205
2504	0.3470720453	0.493135346
2505	0.3470248155	0.4930815825
2506	0.3470138876	0.4930720677
2507	0.3469652037	0.4930188608
2508	0.3468482937	0.4928982253
2509	0.3467736423	0.4928094876
2510	0.3467407391	0.4927746873
2511	0.3467221493	0.4927572245
2512	0.3466712428	0.4926985756
2513	0.3466038173	0.4926268735
2514	0.346587346	0.4926084314
2515	0.346541153	0.4925575911
2516	0.3464935372	0.4924882645
2517	0.3464686514	0.4924607794
2518	0.3463700989	0.4923507531
2519	0.3462973258	0.4922775787
2520	0.3462798141	0.4922556941
2521	0.3462574684	0.4922348008
2522	0.3461992361	0.4921681807
2523	0.346159504	0.4921294215
2524	0.3461323618	0.4921000784
2525	0.3460595843	0.4920096428
2526	0.3460264868	0.4919712018
2527	0.3460005835	0.4919418034
2528	0.3459918	0.491930715
2529	0.3459323936	0.4918664594
2530	0.3459208325	0.4918542488
2531	0.3458686765	0.4917916093
2532	0.3458391311	0.491761991
2533	0.3458178781	0.4917389163
2534	0.3457573798	0.4916729504
2535	0.3457345952	0.4916529023
2536	0.3456858727	0.491584578
2537	0.3456661899	0.4915631807
2538	0.3456221999	0.4915087763
2539	0.3455852349	0.4914685968
2540	0.3455464528	0.4914245836
2541	0.3455146916	0.4913849074
2542	0.3454185335	0.4912834553
2543	0.345367355	0.4912279364
2544	0.3453273916	0.4911896053
2545	0.3452867178	0.4911419951
2546	0.3452696967	0.4911220232
2547	0.3452441737	0.4910938726
2548	0.3452164474	0.4910620983
2549	0.3451345609	0.4909614707
2550	0.3450942222	0.4909196864
2551	0.3450294325	0.4908537506
2552	0.3449469761	0.49074173
2553	0.3448702189	0.4906555408
2554	0.3448357608	0.4906144209
2555	0.3448216189	0.4906010609
2556	0.3447946341	0.4905723165
2557	0.3447559151	0.4905336583
2558	0.3447413681	0.4905201237
2559	0.3447014058	0.4904702157
2560	0.3445970691	0.4903414601
2561	0.3445678885	0.4903140516
2562	0.3445360772	0.490277329
2563	0.3444926074	0.4902302276
2564	0.3444547455	0.4901949161
2565	0.3444246922	0.490163093
2566	0.3443633498	0.4901069204
2567	0.3442821384	0.4900105232
2568	0.3442126266	0.4899261946
2569	0.3441707292	0.4898758809
2570	0.3441497872	0.4898556116
2571	0.344132048	0.4898355174
2572	0.3441085416	0.4898097455
2573	0.3440353057	0.4897291078
2574	0.3439755314	0.4896511236
2575	0.3439364412	0.4896081623
2576	0.3438694364	0.4895382429
2577	0.3438138825	0.4894789081
2578	0.3437496261	0.4894025498
2579	0.3437366634	0.4893923077
2580	0.3437303439	0.4893871614
2581	0.3436998747	0.4893551624
2582	0.3436450443	0.4892910161
2583	0.343585275	0.489213892
2584	0.3435328191	0.4891555268
2585	0.3434511219	0.4890531072
2586	0.343434985	0.489041469
2587	0.3433782095	0.4889786463
2588	0.3433191839	0.4889091432
2589	0.3432753763	0.4888670724
2590	0.3431713258	0.4887354721
2591	0.3431163297	0.4886713408
2592	0.3430656959	0.4886048432
2593	0.3430527906	0.4885888599
2594	0.3429846291	0.4885059136
2595	0.3429523841	0.4884655101
2596	0.3429045657	0.4884052279
2597	0.342802967	0.4882828339
2598	0.3427499394	0.4882197773
2599	0.3427116034	0.4881802405
2600	0.3427062166	0.4881744092
2601	0.342699107	0.4881679599
2602	0.3426496343	0.4881103265
2603	0.3425989085	0.4880560318
2604	0.3425442923	0.4880018135
2605	0.3425304695	0.4879878745
2606	0.3425198957	0.4879758852
2607	0.342478092	0.4879291864
2608	0.3424433587	0.4878891683
2609	0.3423753854	0.4878193516
2610	0.3423384862	0.487779961
2611	0.3422901422	0.4877363563
2612	0.342261609	0.4876971039
2613	0.3422517795	0.4876848423
2614	0.3422098089	0.4876262089
2615	0.342174629	0.4875824955
2616	0.3421494401	0.4875522593
2617	0.3421038009	0.4875080679
2618	0.342079432	0.4874772939
2619	0.3420241958	0.4874231916
2620	0.3420154088	0.487415221
2621	0.3419621025	0.4873472104
2622	0.3419311385	0.4873122071
2623	0.3418478703	0.4872320228
2624	0.3417731958	0.4871433546
2625	0.3417300463	0.4870871336
2626	0.3416946201	0.4870496963
2627	0.3416757493	0.4870277128
2628	0.3416241137	0.486974731
2629	0.341589725	0.4869386545
2630	0.3415541816	0.4869013829
2631	0.3415187192	0.4868585264
2632	0.3414687094	0.4868039053
2633	0.341445127	0.4867785365
2634	0.3413984375	0.4867204177
2635	0.3413667005	0.4866756916
2636	0.3413309459	0.4866378545
2637	0.3413138103	0.4866196558
2638	0.3412925318	0.4865952132
2639	0.3412377199	0.4865346577
2640	0.3411929965	0.4864877027
2641	0.3411637192	0.4864579754
2642	0.3411118416	0.4864011637
2643	0.341097882	0.4863877921
2644	0.341036998	0.4863068047
2645	0.3409997795	0.4862732154
2646	0.3409496417	0.4862216432
2647	0.3408970321	0.4861629367
2648	0.3408490214	0.4861154679
2649	0.3407361728	0.4859658025
2650	0.3407190686	0.4859479592
2651	0.3405969183	0.4857735622
2652	0.3405646032	0.4857411665
2653	0.3405157817	0.4856862052
2654	0.3404821291	0.485645646
2655	0.340419349	0.4855760172
2656	0.3403760458	0.4855200884
2657	0.3403151439	0.4854497924
2658	0.3402826714	0.4854205429
2659	0.3402711722	0.4854087248
2660	0.340217236	0.4853532596
2661	0.3401946975	0.4853291735
2662	0.3401354924	0.4852623776
2663	0.340077911	0.4851933078
2664	0.3400032225	0.4851127767
2665	0.3399606237	0.4850542745
2666	0.3399023605	0.4849962741
2667	0.3398209829	0.4848987984
2668	0.3398183455	0.4848965374
2669	0.3397662662	0.4848394741
2670	0.3397053338	0.4847557958
2671	0.3396820876	0.4847331754
2672	0.3396205118	0.4846714353
2673	0.33960575	0.4846543719
2674	0.3395626236	0.4846028535
2675	0.3394981184	0.4845013149
2676	0.3394637509	0.4844680602
2677	0.3394280936	0.4844289394
2678	0.3394031767	0.4843974813
2679	0.3393800306	0.4843758138
2680	0.339308153	0.484291895
2681	0.3392746957	0.4842522201
2682	0.3392648323	0.4842384575
2683	0.3392457986	0.4842156707
2684	0.3392261043	0.4841953797
2685	0.3391830319	0.4841418033
2686	0.3391681845	0.4841258143
2687	0.3391504774	0.4841080631
2688	0.3390811216	0.4840156794
2689	0.3390643564	0.4839959903
2690	0.3390482623	0.4839799211
2691	0.3390316825	0.4839657171
2692	0.3389429325	0.4838590357
2693	0.3388845393	0.4837829924
2694	0.3388370881	0.483730947
2695	0.3388304604	0.4837209245
2696	0.3387843931	0.4836622136
2697	0.3387666516	0.4836385521
2698	0.338729662	0.4835956709
2699	0.338654725	0.4834767004
2700	0.3385416849	0.4833299204
2701	0.3385076418	0.4832973951
2702	0.338478441	0.4832646243
2703	0.3384388583	0.4832215726
2704	0.3384024149	0.4831866226
2705	0.3383820205	0.4831690192
2706	0.3382991743	0.4830849351
2707	0.3382686293	0.4830490645
2708	0.3382570502	0.4830362106
2709	0.3381932986	0.4829506398
2710	0.3381611773	0.4829143457
2711	0.3380947611	0.482842165
2712	0.3380681349	0.4828172178
2713	0.3380404554	0.4827857489
2714	0.3379903947	0.4827190873
2715	0.3379557055	0.4826797127
2716	0.337947331	0.4826701134
2717	0.3379270002	0.4826419579
2718	0.3378640745	0.4825666503
2719	0.337846892	0.4825554631
2720	0.3378010319	0.4825022887
2721	0.3377905143	0.4824918775
2722	0.3377770135	0.4824781953
2723	0.3377375377	0.4824358569
2724	0.3377148456	0.4824126057
2725	0.3376699394	0.4823607642
2726	0.3375686402	0.4822373194
2727	0.3375404013	0.4822127096
2728	0.3374692184	0.4821266217
2729	0.3374152735	0.482064372
2730	0.3373380388	0.4819610076
2731	0.3372650912	0.4818580413
2732	0.3372552977	0.4818465605
2733	0.3372343111	0.4818198875
2734	0.3371817265	0.4817614976
2735	0.3371387387	0.4817152841
2736	0.3370934832	0.4816609419
2737	0.3370831874	0.4816519295
2738	0.3370218748	0.4815910809
2739	0.3369780657	0.4815440714
2740	0.336919177	0.4814790883
2741	0.3368190979	0.481357102
2742	0.3367452105	0.4812715217
2743	0.3367114777	0.4812305392
2744	0.3366758369	0.4811874321
2745	0.3366496941	0.4811619892
2746	0.3365902287	0.481104535
2747	0.3365353589	0.4810407582
2748	0.3365192914	0.4810210317
2749	0.3364763176	0.4809745079
2750	0.336401576	0.4809071613
2751	0.3363259951	0.4808227672
2752	0.3362960869	0.480789491
2753	0.3362729746	0.4807674229
2754	0.3362480669	0.4807425885
2755	0.3361915555	0.48067144
2756	0.3361236587	0.4805843839
2757	0.3360447669	0.4804854216
2758	0.3359664693	0.480369462
2759	0.3359274322	0.4803267161
2760	0.3359026081	0.4802983582
2761	0.3358807318	0.4802751466
2762	0.3358562901	0.4802458246
2763	0.3357758398	0.4801394503
2764	0.3357223989	0.4800742299
2765	0.3356938591	0.4800434417
2766	0.3356373403	0.4799794909
2767	0.335578232	0.4799268386
2768	0.3354904778	0.479822381
2769	0.3354533907	0.4797854485
2770	0.3354115058	0.4797435876
2771	0.3353378614	0.4796626249
2772	0.3353149789	0.479637003
2773	0.3353003525	0.4796210171
2774	0.3352850773	0.4796009558
2775	0.3352066688	0.479494641
2776	0.33516984	0.4794475665
2777	0.3351124504	0.4793789705
2778	0.3350808653	0.4793377861
2779	0.3350626796	0.4793141552
2780	0.3349682243	0.4791976874
2781	0.3349026027	0.4791262971
2782	0.3348499094	0.479073373
2783	0.3347533601	0.4789550096
2784	0.3347240553	0.4789249726
2785	0.3346789148	0.4788666528
2786	0.334593715	0.4787589007
2787	0.33453445	0.4786923749
2788	0.3345262516	0.4786825595
2789	0.3345069064	0.4786649382
2790	0.3344772315	0.4786284716
2791	0.3344174857	0.478540363
2792	0.3344079373	0.4785313553
2793	0.3343279933	0.4784357082
2794	0.3342760541	0.4783708897
2795	0.3342613162	0.4783532634
2796	0.3342391863	0.4783263439
2797	0.3342058791	0.4782849138
2798	0.3341306366	0.4781859365
2799	0.3341042126	0.4781554716
2800	0.3340547492	0.4781072803
2801	0.3340093201	0.4780498157
2802	0.3339701434	0.4780034579
2803	0.3339310493	0.4779637313
2804	0.3338949306	0.4779269422
2805	0.3338781201	0.4779099091
2806	0.3338563336	0.4778844302
2807	0.3338248875	0.4778411233
2808	0.3337718981	0.4777887533
2809	0.3337087209	0.4777139393
2810	0.3336682627	0.4776675853
2811	0.3336111905	0.4775951877
2812	0.333564858	0.4775409338
2813	0.3335404007	0.4775133444
2814	0.3334813231	0.4774488055
2815	0.3334655417	0.477433684
2816	0.3334045313	0.4773643275
2817	0.333379999	0.4773348965
2818	0.3333408033	0.4772916514
2819	0.3332943208	0.4772435178
2820	0.3332568842	0.4771969878
2821	0.333176457	0.4770999484
2822	0.3331176924	0.4770444368
2823	0.3330556273	0.4769632571
2824	0.3330326404	0.4769358017
2825	0.3330085101	0.4769089007
2826	0.3329546844	0.4768587397
2827	0.3329130061	0.4768131233
2828	0.3328993463	0.4767976672
2829	0.3328380331	0.476730935
2830	0.3327888477	0.4766814878
2831	0.3326803709	0.4765393184
2832	0.3326396667	0.4764921938
2833	0.3325786495	0.4764151163
2834	0.3325258205	0.4763447651
2835	0.3324452489	0.4762489898
2836	0.3324095637	0.4762065843
2837	0.3323630772	0.4761579869
2838	0.3322972587	0.476080813
2839	0.3322749443	0.4760523015
2840	0.3322536341	0.4760280286
2841	0.3322459815	0.4760193354
2842	0.3321887761	0.4759597415
2843	0.3321350576	0.4758959993
2844	0.3320307002	0.4757670879
2845	0.3320055213	0.4757405152
2846	0.3319793307	0.4757149745
2847	0.3318946391	0.4756187558
2848	0.3318773456	0.4755958927
2849	0.3318335448	0.4755521758
2850	0.3318056804	0.4755241241
2851	0.3317820956	0.4754979142
2852	0.3317493886	0.4754544031
2853	0.3317151575	0.4754142429
2854	0.3316660009	0.4753628958
2855	0.331619955	0.4753133529
2856	0.3315524311	0.4752359837
2857	0.3314884568	0.475166158
2858	0.3314020375	0.4750602807
2859	0.3313317106	0.4749748861
2860	0.3313167437	0.4749527166
2861	0.3313101887	0.474944456
2862	0.3312769798	0.4749052674
2863	0.3312202362	0.4748297018
2864	0.3311954662	0.4748064667
2865	0.3311707387	0.4747793859
2866	0.33113477	0.4747329355
2867	0.3311293401	0.474728086
2868	0.3310549658	0.4746436213
2869	0.3310429022	0.4746298257
2870	0.3310375043	0.4746243179
2871	0.3310005203	0.4745895347
2872	0.3309799647	0.4745633606
2873	0.3309322346	0.4745083011
2874	0.3309131748	0.4744872714
2875	0.3308996792	0.4744737316
2876	0.3308698785	0.4744363681
2877	0.3308444505	0.47440892
2878	0.3307812928	0.474340471
2879	0.3307109474	0.4742530727
2880	0.3306794034	0.474221145
2881	0.33062568	0.4741480574
2882	0.3305706542	0.474088225
2883	0.3305088662	0.4740034495
2884	0.330491647	0.4739848899
2885	0.330465858	0.473958193
2886	0.3304327602	0.4739194801
2887	0.3304081716	0.4738881469
2888	0.3303477747	0.473823102
2889	0.3303162255	0.4737917214
2890	0.3302796585	0.4737519862
2891	0.3302376959	0.4737011253
2892	0.3302027648	0.4736695394
2893	0.3301741243	0.4736359277
2894	0.3301402301	0.473587523
2895	0.3300846373	0.473526421
2896	0.3299944595	0.4734095936
2897	0.3299083599	0.4733244278
2898	0.3298533694	0.4732609038
2899	0.3298166855	0.4732218237
2900	0.3297617754	0.4731616196
2901	0.3296388358	0.4729843016
2902	0.3295972578	0.4729416325
2903	0.3295420108	0.4728760768
2904	0.3295182617	0.4728554705
2905	0.3295036412	0.472833966
2906	0.3294624369	0.472788242
2907	0.3293997302	0.4727117871
2908	0.3293632298	0.4726720222
2909	0.329357104	0.4726649889
2910	0.3293207515	0.4726264251
2911	0.3293041259	0.4726059987
2912	0.3292410787	0.4725378849
2913	0.329196626	0.4724942461
2914	0.3291541389	0.4724496654
2915	0.3291201242	0.4724133153
2916	0.3291057246	0.472402441
2917	0.3290471176	0.4723302099
2918	0.3290266102	0.4723081338
2919	0.328973262	0.4722441856
2920	0.3289567552	0.4722273105
2921	0.3289117545	0.4721700222
2922	0.3288492865	0.4720996908
2923	0.3287947795	0.4720310875
2924	0.3287191186	0.4719421982
2925	0.3286591369	0.4718831971
2926	0.3286191642	0.4718428994
2927	0.3285946875	0.471814974
2928	0.3285153971	0.4717158696
2929	0.32846661	0.4716666671
2930	0.3284005621	0.4715934723
2931	0.3283455126	0.4715271236
2932	0.3283083894	0.4714715338
2933	0.328258812	0.4714148819
2934	0.3282126059	0.4713627391
2935	0.3281783582	0.4713245403
2936	0.3281527061	0.4712972934
2937	0.3280950134	0.4712366119
2938	0.3280651942	0.4711950186
2939	0.3280523725	0.4711807343
2940	0.3280050339	0.4711275403
2941	0.3279396089	0.471049657
2942	0.3279046468	0.4710135971
2943	0.3278683356	0.4709692294
2944	0.3278248698	0.470917254
2945	0.3278057446	0.470902561
2946	0.327766495	0.4708483464
2947	0.3277370739	0.4708098312
2948	0.3276363824	0.4706849279
2949	0.3276262039	0.4706741102
2950	0.327578143	0.4706127839
2951	0.3275424613	0.4705794283
2952	0.3275004715	0.4705343424
2953	0.3274819349	0.4705102804
2954	0.3274724468	0.4705030007
2955	0.3274219234	0.4704471447
2956	0.327386424	0.4704141876
2957	0.32736954	0.4703973228
2958	0.3273204732	0.4703434218
2959	0.3272363502	0.4702354429
2960	0.3272043826	0.4701972485
2961	0.3271852864	0.4701742766
2962	0.3271551298	0.4701402778
2963	0.3271284913	0.4701201488
2964	0.3270364879	0.4700032765
2965	0.3269682294	0.4699235672
2966	0.326880047	0.4698259681
2967	0.3268657676	0.4698118206
2968	0.3267925817	0.4697267187
2969	0.3267414394	0.4696683319
2970	0.3267184866	0.4696466367
2971	0.3266684709	0.469576564
2972	0.3265682437	0.4694543497
2973	0.3265332288	0.4694173089
2974	0.3264942934	0.4693753582
2975	0.3264765143	0.4693546455
2976	0.3263912264	0.4692698259
2977	0.3263610062	0.4692376362
2978	0.3263280098	0.4692052909
2979	0.3262647006	0.4691311725
2980	0.3261818014	0.4690283079
2981	0.3261526754	0.4689962326
2982	0.3261162865	0.4689552175
2983	0.326048707	0.4688747197
2984	0.3260299529	0.4688548465
2985	0.3260045448	0.4688226043
2986	0.3259948328	0.4688142477
2987	0.3259671706	0.4687819514
2988	0.3259324908	0.4687439814
2989	0.3258811821	0.4686965126
2990	0.3258260168	0.4686267303
2991	0.3257836608	0.4685849064
2992	0.3257491006	0.4685486156
2993	0.3257132229	0.4685063996
2994	0.3256665312	0.4684557377
2995	0.3256148886	0.468401775
2996	0.3254928607	0.4682374356
2997	0.3254775341	0.4682201732
2998	0.3254574078	0.4681996331
2999	0.325396912	0.4681321131
3000	0.3253744396	0.4681098182
3001	0.3253252475	0.4680583612
3002	0.3252736098	0.4679984101
3003	0.3252357538	0.4679646099
3004	0.3252103297	0.4679431974
3005	0.3251556874	0.4678781618
3006	0.3250979651	0.4678075225
3007	0.3250812554	0.467790061
3008	0.3250549009	0.4677644427
3009	0.325015015	0.4677182962
3010	0.3249372664	0.4676324104
3011	0.3248987843	0.467590043
3012	0.3248716444	0.4675597022
3013	0.3248412803	0.4675307719
3014	0.3248092125	0.4674965652
3015	0.3247480088	0.4674276551
3016	0.324671369	0.4673327866
3017	0.3246321636	0.4672907908
3018	0.3246062558	0.4672661348
3019	0.3245748399	0.4672376845
3020	0.3245489188	0.4672097348
3021	0.3245121854	0.467175351
3022	0.3244940268	0.4671504866
3023	0.32446416	0.4671188697
3024	0.3244416547	0.4670958992
3025	0.3244290919	0.4670796723
3026	0.324365158	0.4669942884
3027	0.3243028437	0.4669145989
3028	0.3242595591	0.4668611546
3029	0.3242127547	0.4668091377
3030	0.3241882652	0.466783947
3031	0.3241564724	0.466755826
3032	0.3241325109	0.4667276324
3033	0.3241068901	0.4666974498
3034	0.3240445225	0.4666342557
3035	0.3239653734	0.4665439602
3036	0.3238865272	0.4664382572
3037	0.323871519	0.4664230475
3038	0.3238095153	0.466351408
3039	0.3237882771	0.4663306396
3040	0.3237541222	0.4662947416
3041	0.3236983414	0.4662265845
3042	0.3236758856	0.4662020722
3043	0.3236158321	0.4661313305
3044	0.323549933	0.4660571956
3045	0.3235168997	0.4660178392
3046	0.3234730827	0.4659754349
3047	0.3234394303	0.4659365771
3048	0.3234175332	0.4659171636
3049	0.3233650709	0.4658598596
3050	0.3233375443	0.4658328594
3051	0.3232722269	0.4657524054
3052	0.3232231195	0.4656984359
3053	0.3231986705	0.4656707098
3054	0.3231032926	0.4655251803
3055	0.3230876746	0.4655091663
3056	0.3230803476	0.4654998773
3057	0.3230691049	0.4654877087
3058	0.3230021507	0.4654110858
3059	0.3229550315	0.465359169
3060	0.3229255845	0.4653197412
3061	0.3228873425	0.4652805701
3062	0.3228377515	0.465227238
3063	0.3228169845	0.4651943641
3064	0.3227695502	0.4651380732
3065	0.3227363701	0.4651070515
3066	0.3226956044	0.4650589603
3067	0.3226067178	0.4649595295
3068	0.3225134244	0.4648319333
3069	0.3224865471	0.4648038976
3070	0.3224108924	0.4647022262
3071	0.3223900954	0.4646827576
3072	0.3223116081	0.4645849146
3073	0.3222629963	0.4645313664
3074	0.3222472449	0.4645112779
3075	0.3222245076	0.4644897836
3076	0.3221744127	0.4644229363
3077	0.3221594521	0.4644031015
3078	0.3220841733	0.4643156742
3079	0.3220414023	0.4642729112
3080	0.3219341252	0.4641301056
3081	0.321896233	0.4640842853
3082	0.3218715603	0.464057844
3083	0.3218607251	0.4640458958
3084	0.3218355223	0.4640220022
3085	0.3218001637	0.4639850802
3086	0.3217390267	0.4639133702
3087	0.3216989394	0.4638731515
3088	0.32165527	0.4638244123
3089	0.3215928228	0.4637619131
3090	0.3215677456	0.4637383552
3091	0.3215455011	0.4637136769
3092	0.3215358101	0.4637031699
3093	0.3214626518	0.4636094325
3094	0.3214285119	0.463562766
3095	0.3213878744	0.4635216521
3096	0.3213322894	0.4634533959
3097	0.3212852364	0.4634072353
3098	0.321220363	0.4633310029
3099	0.3211677503	0.4632668674
